BookAbbrev	Chapter	Verse	VerseText_1609
Jer	99	13	Didin, Inflit. The firft Councel of Nice, li.
Jer	99	2	fol. 105. & 109.S.Hilarie, li. 5.de Trinit. fab fine, Cyril of lerufalé, Carbechefi.g co ar. & deConcurfe Domini,S. Balil li,
Jer	99	4	cont, Exnomium, S, Ambrofe, li, defide ¢.
Jer	99	7	cont, Arianos, i, de Panit ¢.
Jer	99	8	c& li,
Jer	99	3	Examer.c,
Jer	99	14	S. Gregorie Nazianzen , Orat.
Jer	99	49	de Jide, & Epift.
Jer	99	2	ad Cledonium. S. Epiphanius, cont. Naxarecs, ¢ cont.Ev10= naos. S, Chrifoftom, Ser. de Trinit, c aduerf.Gentiles.S. Auguitin, lis 18 £. 33.de Ciuit. & Queft. Vet. ce Bout Tes. q.
Jer	99	102	S. Profper par. 2.6 9+ & P3663, de p-omilf. & predidt, S. Theodoretus, Dialogo 1.Eraniftes. (who alfo wrsteth Comentaries vpon this Book , as vpondiutne Scripture) ¢. 2.9.
Jer	99	9	Thefe and others alleadge this Prophecie as leremses. Some alfo vider the By oth name of Baruch. As Origen, li. 2. ¢.
Jer	99	3	Periarch, S. Cyril of Alexandria, lcoumred Bae li,
Jer	99	10	in lulianum, S. Gregorie Nyffen, Orat.
Jer	99	1	de pauperitus amandis. S. iruchs. Athanafius, Orat.
Jer	99	3	cont, Arianos. Though in his synop{t. be mentioneth not . Baruch, yet he, as alfo S. Auguftin, , 2.6,
Jer	99	8	Doct. Chryft. §, Gelacius, dift, q Book vnder rhe namse of leremie, But whether Baruch was the immediate Au- By al holden ctor vnder God , or the writer therof as of an other mans Prophecie (as the rope Canoni~ Enangeliftes writ the words of Chrift and others.in she Gho/pels , andinthe Ades of the Apofiles) al wayes st is certaine,the Holie Ghoft directed bim, that he ould not erresn writing it, And the ancient Fathers,and Councels ewer accepted this booke as Disine Scripture, The Councel alfo of Laodicea , inthe la Canon ,exprexfly nameth Baruch, Lamentations, and leremes Epiftle. and laftly the Councels of Florence,deVnione armenorum,and of Trent Sef. 4.ex- Prefly define that Baruch 1s Canonical Scripture, In the Greek this booke is pla ced before the Lamentations. which S.lerom not finding in Hebrew , nor in the Why S.Terome Cangn.of the lewes, wrgeth it not againft shem. Tet teftifierh that be found itin ivrgeth irnot the vulgate Latin Edition and that 4c couteineth manie things of Chrift, & iagaint the the later times, According te the bifterical fenfe , the autbour in fine chapters The contents, exborteth the lewes torepentance,and patience, propbecying that the ry should be brought inte more diflvefje and-captinttie , then as yet they were, but-should afterwards be releafed. The fixt chapter is Ieremies Epiftle. THE ‘a3 The whole time of taking Terufalem.in= dared eleuen yeares before ft mas burned, Tn. the fifth yeare of which book was write there were. Prictts in Tee rufaiem.v.7. fome holy vef= fels, v. 8.ihe Alrar,v 10,and ache temple, 44. foace this. 1 ten. For as yet: } TH PROPHECIE OF BARVCH
Jer	1	6	fend. the fame with money ta lerulalem,
Jer	1	10	requefting them breshyen there to offer facrifice , and to pray for she Kiug and Prince.of Babylon sand for them,
Jer	1	15	acknewled king thew manifold finnes. sr 4g wrote in Babylon,
Jer	1	2	in the fifth yeare , in the feuench ea day of:the mouth, at (4) the time that the Chaldees RAReARS tooke lerufalem, and burot it with fyre.
Jer	1	3	And Ba- Yoch read the words of his Book -vnto the eares.of Iechronias-che-fonne of loakim King of Inda, and to theeares of-al-the people comming ro the Beok.,
Jer	1	4	and cotheearcsof the mightie, the Ones of the Kings, andte the cares-ofthe ancients ,.and ‘tothe eares of the people , from theleafl even to the greatelt ofthem, thardweir.in Babylon , by the riuet Sodi.
Jer	1	5	Whe hearing it wept, and fafted ; and. prayed.in the fight. of our Lord.
Jer	1	6	Andthey. gathered Daoney., jaccording aseucric inans hand wasable,
Jer	1	7	andtheydentinto lerufalemtoJeakim the fonne of } Helcias , the fonne. of Salom , Prick, and.tothe Priefts , and to ai the people , that-were found with hisoin terufalem.
Jer	1	8	When be sookeshe vetlels of.thesemple of.our-Lord , which had beentaken awayseut of the temple ,to Teturnethem into the Land of ludachecenth tay wf the month Suan , the Gluer vefleis., which Sedeciasthefonne-of lobes the King 1 toy maa- aah fa~ crifice, ” Core- raped in dsedge- mers, eobe recired inthe temple of our Lord , in afolemmne day , and in aday OF BARVCH. 635 King of luda made, g, after that Nabuchodonofor King of Babylon had taken lechonias, and the Princes ,and al the mightie, and the peo- ple of the land froin Ternfalem , and brought them bound into Baby- lon.
Jer	1	10	And they faid : Behold we haue fent you money, with the which bye ye holocaufts , and tra:kincenfe , and make™ manna, and offer for fiane at the altar of the Lord our God:
Jer	1	11	and pray ye for the life of Nabuchodonofor the King of Babylon , and for tbe lite of Bal- thafar his fonse., that their dayes may be as the dayes of heawen vpon the earth: 127 and chat our Lord giue ys f{trength , and sjluminate our eyes, that we may live vnder the dhadow:-of Nabuchodonofor the King ‘of Babylon , and vnder the fhadow of Balthafar hisfonne , and-(v) (6) Seeing it may-ferue theme manie dayes, and may find grace .in their fight. 13. 4ind for our felues pray ye tothe Lord our God : becaufe we haue fin-- nedto the Lerd our Ged , and-his furie is not curnicd-away from-ys- euento-this day..
Jer	1	14	Andread ye this Book, which we haue fentto you “conuenicnt,
Jer	1	5	And you (hal fsy ; To the Lord our God iufice ; but to vs confulien of our face: ais rhis day toal luda , and them that dwel in lerufalem ,
Jer	1	16	to ont Kittgs, and to our Princes , andso-outr Pricfts, and te our Prophets , and to our fathers.
Jer	1	17	We haue finned before rhe Lerd our God, and belicued him not, hauing difidence in him :
Jer	1	18	and: we.would noe be made fabicé& to him, and we haue not heard the. voice ot the Lord our God , to walke in his commardments, which he hath given vs.
Jer	1	19	From the day , that he brought our fathers out of the Land of Agypr , evento this day , we would not be brouzht-to be~ lseuc the Lord our God:: and *diffipated.we reuolted , thatwe might not heare his voice:.
Jer	1	20	And manie euils and maled!Gions haue clouen tovs , Which our Lord appoynted to Moyfes his feruant :who brought oar fathers out of-the Land of Afgypt , to giue vsa land flowing with milke and honie , as at this prefent day. .
Jer	1	21	And we-haue not. heard the veice of the Lord our.God according to a} the words of the Pro- phets , which he hath fenttovs:22. & we haus’gone. away-euérie man muto the fenfe of our malignant hart, toferue ftrange Gods, doing -cuils “beforethe eyes of the Lord out God, . was Gods wil they fhould be} in Captiuity, they -defired ratherto be wonder the i\Chaldees then} lany other fo- lresne nation, di CHAP. (a) That this happenedin the fiege of Terufalem,}s noted before Lament.t.v.20. ch, 4.0.10, °6) Gods com- mandements are commonly called inftices (Pfal.i8.jand maay other places:becaufe by obferuiug or not obfers ‘Juing the com- mandments men aremade iuft,or vniult, 1635 THE PROPHECIE Lcording to the things that are-written-in the law of Moyfes.:
Jer	1	3	that a CHAP IT The fame captines further confeffe, that theiv calamities are imfily come vpon them fer their iniquities
Jer	1	11	and therfore lamensably pray for Gods mercics M be promised by afoyfes to penitents. OR the which thing the Lord our God hath ¢ftabli- thed his word, that he {peake tovs , and to ouriudgess that haue iudged Ifrael, andto our Kings , andto our Princes vaud to.al Ifrael. and Juda ;
Jer	1	2	that our Lord might bring vpon vs great euils, which were not done vnder the heauen, as haue been.done in Ierufalem, ac- man (4) fhould eate the flelirof his fonne , & the.fleth of his daughter.
Jer	1	4	And he hath giuen them-vnder-the hand of al the Kings ,-thar are round aboutvsintoreprech , & into defolation among al peoples , into which our Lord hath difperfed vs.
Jer	1	5	And we are madevederneath , & not aboue:becaufe we haue finned to.the Lord our God,in not obeying this voice.
Jer	1	6	To.the Lord omr God iuftice ; buttovs , & to our-farhers contufron of face, as isthis day.
Jer	1	7	Becaufe our Lord hath fpoken vpon vs al thefe cuils, that are come vpon vs :.8..& we haue nor befouzht the face of the Lord our God, ta retutne cuerie one of vs fr our maft wic- ked waies.
Jer	1	9	And our Lord hath watchedin euils , and hath brought -them.vpon vponys sbecaufe our Lord is inftin alhisworks, which be hath commanded vs:
Jer	1	10	and.we haue nor heard his voice towalke.in the-precepts efour Lord, which he hath giuen before our face, 11..And now 6 Lord God of Ifracl : which brought out thy people cut of the Land of Zgypt ina ftrong hand, .& in fignes ,& in wonders , & in thy preat ftrength ,& in amightie arme,& madeft thee a nameas is this day: az we haue finned, we haue done impioufly , we haue deal: vniuftly,6 Lord our God , inalthy (b) iuftices.
Jer	1	13	Letthy wrath be turned away from vs:becaufe we are left a few among the nations, where thou hatt difperfed vs. 14.;Heare-6 Lord our prayers, & our petitions, & bring vs out for thine owne fake : & grant vs to fynd grace before their face,that hau led vs away.
Jer	1	15	that al the earth may know that thou art the Lord our God, &that thy name is inuocated-vpon Ifrael, and vponhis ftocke,
Jer	1	16	Looke 6 Lord from thy holie houfe vpon vs,aid inciine thine eare, and heare vs.
Jer	1	17	Openthine cies ,. & fee : becaufe the dead that are in hel, whofe fpirit is taken from their bowels, fhal not giue hononr and duftification to our Lord ;
Jer	1	18	but the foule, that is forowful tor the greatnes of euil , and goerth crooked , and weake, and the eies fayling, and the hungrie foule giucth glorie & inflice to thee their Lord.1g. For not Dew.r€. Us 43. Feve2, v8 v.61, oF 32. v.20, ler.qh. fU.31, Vo'ce of-nvirth,and the voice of joy , an 4 and che voice of the bride,andal the land fhal be without foote-ftep Dew x8.: OF BARVCH. 636 not according ro the iuftices of our fathers doe we power out prayers? and aske mercie beforethy fight, 6 Lord our God:
Jer	1	20	but becaufe thou haftfent thy wrath , and thy furie vpon vs , as thowhaft fpoken by rhe hand’of thy feruants the Prophets ; faying:
Jer	1	21	Thus fayth our Lord: Bowe downae your fhoulder,& your necke,and doe works for the King of Babylon : and you fhal firte ia the land , which I -haue given to your fathers:
Jer	1	22	Buz if you wil not heare the voice of the Lord your.God, to- w arke for the King of Babylé: I wil make you.co faile out of the cities - of luda, awl from without lerufalem , np andl wiltake from you the- that inhabiceit.24-And they heard not thy-voice,to worke for the King ef Babylon : & thou haft eftablifhed thy words, which theu {pakeft by the hands of thy feruants the Prophets, that the-bones-of.our Kiags,and of our fathers fhould be tranf{pored out of their place :
Jer	1	25	and behold they arecaft forth in the heate of the funne, & inthe froftof the night: and thcy are dead in verie fore paines , ia famine,and by fword, and by.- cafting forth.2
Jer	1	6	Aind haft made the (¢) temple,in which thy name was there inpocated ,as it is this day, fortheiniquitie of the houfe of Ifrael, ¥4snotas et & of the houfe of Inda,
Jer	1	27	Andthau-haft done ia vs,6 Lord our God, according to althy-goodies, and according to al that thy-great compaf- fion:
Jer	1	28	as thou fpakelt by-the hand of thy feruant Moyies, in theday that-thow didft command-him:to write thy law before the children of Iftael,
Jer	1	25	faying : If you wil not heare my voice, this-great multitude thal be rurssed iatoa verielitle onc among ths-Gentils -whither I wil difperfethem : 30,becaufe I know that the people-wilnot heare me, for it isa people of .a ftifferecke : and they {hal be conuerted-to their hare: in the land of their cap.iuiue:
Jer	1	31	and.they-ihal know that Laurthe Lord their God : and wil giue thema hast , and they thal ynderftand: and eares, and they thal heare,
Jer	1	32	Andthey ihal praife-me in the land of their captiuitie , ard thal be miadful: of my name.
Jer	1	33	And theydisal turne away theinf{elues from their hard.backe, & from their malignant works : becaufeshey (hal remember the-way ‘of theirfathers,thar fir- ned againft me. 34..And wilrecal them backe inte-cheland , whieh ] fwaretotheir fathers, Abraham, Lfaac, and lacob-;.and they fhal-haue the-dominion therdE : and 1 wil maltiplie them, and they thal-not be lefned.
Jer	1	35	And I wileftablith vnto theny(d) an other teltamenteuer- {22 Chit, - laftiag ,rhat betheir God , and theydhal be my people: andd wikno: nore mouesny people the children of- [fracl from she land, thar J hauc 7} giucn dem, iit: CHAP, ‘the voice of the bridegrome, - Ce) The temple déftroyed,b- the Prophet fpeaketh of ir; ashefaw it - thould come to} vaffe, (d)The law ef; Moyfes cea fad out Chrifts law continveth to~4 he end of the world, Co eee (4) Men infin. nes & miferie lare as ifthey weredead (Cy, t.) yetby Gods mercie May receiue Inew grace of fpiritual life, 46)The Church readeth this Prophecie as other diutne Scriptures-in the Eues of Eafter & Pen- tecolt, azcording Hosbe mofl.an.. cient Romane ufe, (e¢)Shal they not finde the fruit of their workes? THE PROPHECIE CHAP HI With furcher confefsion of their finnes,&. they acknowledge theyr injt capti- aries ir. becaufe they haue left true wifdem:
Jer	1	16	which was giuen te their fathers:
Jer	1	23	not to rich men, or mightie giants ,
Jer	1	29	but tothofe that ferne God.
Jer	1	34	whom che flarres obey.
Jer	1	34	A cleere prophecieof Chrif, esyone ND now, 6 Lord omnipotent , God of I{rael the ME foule in diftreffes;& the penfiue {pirit cryeth to thee: 2. ff heare Lord,and haue mercie,becaufe thou art a merci- £\ ful God,& haue mercie vpon vs : becaufe we haue fin- ¥ ned before thee,
Jer	1	3	Becaule thou fitteft for ener, and RK thal we perifh euerlaftingly?4.0 Lord omnipotét,God ow the prayer of (a) the dead of Ifracl, and of their chil dren, that haue finned before.thee , and haue not heard the voice of the Lord their God,and euils haue ftack faft to vs.
